"ID","성별","학교지역","부최종학력","모최종학력","부종사상지위","모종사상지위","연간소득","보호자건강","키","몸무게","건강상태","성적만족도","가출유무","가족구성","다문화가정여부","형제자매유무","전학경험유무","가족여행","damage","sleep","방임","학대","학습","교우","교사","사회성","가족연락","친구연락","휴대전화의존도","가출친구","교내동아리","교외동아리","비행친구수","체험활동","age"
148909,"1","36","2","1","1","1",5000,"1",175,58,"3","3","1","1","2","1","2",0,0,6,2.33333333333333,1.66666666666667,2.33333333333333,2,2,2,2,2.5,1.66666666666667,0,"1","2",6.66666666666667,1,17
148922,"1","36","1","1","3","0",2000,"2",172,49,"1","4","1","2","2","1","2",0,0,7,1.66666666666667,3.33333333333333,2.33333333333333,1.33333333333333,1.66666666666667,2,2,1,2.33333333333333,1,"2","2",0,2,15
149010,"2","36","2","1","1","1",9500,"2",155,45,"3","2","1","1","2","1","2",0,0,5,3,2,4,1,2,3.66666666666667,1,1,1,1,"1","2",3,0,17
149123,"1","36","2","2","1","1",5000,"1",182,59,"2","4","1","1","2","1","2",2,0,5,2,3,2.66666666666667,2,1.66666666666667,1,2,2.5,2.33333333333333,0,"1","1",0,4,18
149129,"1","36","1","1","3","0",2400,"2",174,68,"2","2","1","5","2","2","2",0,1,9,4,3.66666666666667,2,2.33333333333333,2,4,1.5,2,3,0,"1","2",5,0,19
151819,"1","37","1","1","1","1",5000,"2",179,75,"1","1","1","1","2","1","2",2,0,7,2,3,3,2.33333333333333,2,2,3,1,2.66666666666667,1,"1","2",9.66666666666667,2,19
151914,"1","37","2","1","1","0",6000,"2",155,45,"2","2","1","1","2","1","2",0,3,8,2.33333333333333,3.66666666666667,2.66666666666667,2,1.66666666666667,2.66666666666667,2.5,1,1,1,"1","2",0.333333333333333,4,15
151915,"1","37","2","2","1","1",6500,"1",173,63,"2","3","1","1","2","1","2",0,0,6,2,3.66666666666667,2.33333333333333,2,2,2,1,1,2.66666666666667,0,"2","2",5,1,18
151919,"1","37","2","2","1","0",4500,"1",167,50,"1","2","1","1","2","1","2",3,0,7,1,2.66666666666667,2,1.33333333333333,2.33333333333333,2.66666666666667,1.5,1,2.33333333333333,0,"1","2",0,0,18
151920,"1","37","2","1","1","0",4000,"2",175,66,"2","4","1","1","2","2","2",0,0,8,3.66666666666667,3.66666666666667,2.33333333333333,1.66666666666667,3,3.66666666666667,2,2,3.33333333333333,0,"2","2",0.333333333333333,3,15
159201,"2","37","2","2","1","1",7200,"2",156,42,"2","3","1","1","2","1","2",15,5,7,1,2,2,2,1,3,1,1,1.33333333333333,2,"2","2",1.66666666666667,4,15
159209,"2","37","1","1","1","1",2500,"2",164,50,"3","3","1","2","2","1","2",0,0,7,3,2,2,2,2.33333333333333,2.66666666666667,3,3,3,0,"1","2",0.333333333333333,4,16
159210,"1","37","2","2","1","0",5000,"2",184,68,"3","4","1","1","2","1","2",0,0,5,2.33333333333333,3,3.33333333333333,2,3,2.33333333333333,2,1,2.66666666666667,0,"1","2",3.66666666666667,0,18
159214,"1","37","1","1","1","0",3000,"2",173,65,"1","4","1","2","2","1","2",1,0,9,3,3,2.33333333333333,2,2,3,1.5,1,3.33333333333333,0,"2","2",0,2,15
159218,"1","37","2","2","1","0",4800,"2",160,47,"2","1","1","1","2","1","2",10,1,7,2.33333333333333,4,2,1.66666666666667,2.66666666666667,2.33333333333333,2.5,2,4,0,"1","2",0,7,15
159317,"2","37","2","1","0","2",3500,"2",160,57,"1","4","1","2","2","1","2",0,0,7,2,3,4,2,4,3,2,1,2.66666666666667,3,"2","2",6.66666666666667,0,16
159329,"2","37","2","2","1","0",4500,"2",165,50,"2","2","1","1","2","1","2",2,0,8,2.33333333333333,4,2.66666666666667,2,2.33333333333333,2.33333333333333,2.5,1.5,2,1,"2","2",0,0,15
159411,"1","33","1","1","1","1",4000,"2",175,65,"2","3","1","1","2","1","2",0,0,7,1.66666666666667,1.33333333333333,2,2,2,2.66666666666667,2.5,1,1.66666666666667,0,"2","2",5,0,18
159413,"1","21","1","1","1","1",4000,"3",175,68,"2","4","1","1","2","1","2",0,0,6,2.66666666666667,2.66666666666667,3,2,2,2.66666666666667,3,1.5,3.33333333333333,1,"2","2",6.66666666666667,0,19
159418,"1","37","1","1","1","1",3500,"2",174,70,"1","4","1","1","2","1","2",5,0,6,1,1.66666666666667,3.33333333333333,1,1,1,1,1,2,0,"2","2",6.66666666666667,0,18
159424,"1","37","2","2","1","1",5000,"1",172,50,"2","3","1","1","2","1","2",5,0,8,1,1,4,2,2,2,2,1,1,1,"1","2",3.66666666666667,2,17
166726,"1","38","1","2","1","1",2000,"2",165,52,"2","4","1","1","2","1","2",2,0,5,2,2,3,1,1.66666666666667,2,3,1,2,1,"1","2",12,0,18
166816,"1","38","1","1","2","2",9000,"2",170,85,"2","4","1","1","2","1","2",1,1,7,1.33333333333333,3,2.33333333333333,1.33333333333333,2,1.66666666666667,1,1,3.33333333333333,1,"2","2",1,0,15
166819,"1","38","1","1","1","1",3000,"2",173,60,"2","4","1","1","2","1","2",0,2,7,2,2.33333333333333,2.33333333333333,2,2.33333333333333,2.33333333333333,2.5,2,2,4,"2","1",5.33333333333333,0,16
166826,"1","38","1","2","3","4",3000,"2",170,60,"2","4","1","1","2","1","2",2,0,7,2,3.33333333333333,3.33333333333333,2,4,3.33333333333333,1.5,1,3.33333333333333,0,"2","1",0,1,15
166827,"1","38","3","2","1","1",5000,"2",173,55,"1","2","1","1","2","1","2",5,0,7,1,4,1,1.33333333333333,1,1,1,1,3,0,"2","2",0.666666666666667,2,16
166832,"1","38","1","1","1","3",3000,"2",168,53,"1","2","1","1","2","1","2",0,5,7,1,2.66666666666667,3,1,1.33333333333333,2,3,1,3,5,"2","2",4.66666666666667,2,15
166833,"1","38","1","1","0","3",3500,"2",175,56,"2","3","1","1","2","1","2",0,0,7,2.66666666666667,2.66666666666667,3.66666666666667,1.33333333333333,2.33333333333333,2.66666666666667,2,1,1.33333333333333,0,"1","2",1.66666666666667,0,17
166904,"1","38","1","2","1","3",3000,"2",164,60,"2","3","1","1","2","1","2",3,0,8,2.33333333333333,3,2.33333333333333,2.33333333333333,3.33333333333333,2.33333333333333,2,1,3.66666666666667,2,"2","2",1.33333333333333,3,16
166918,"1","38","2","2","3","0",2400,"2",165,51,"2","3","1","2","2","1","2",0,0,6,2.33333333333333,4,2,2,2,2.33333333333333,1.5,1,1.66666666666667,0,"1","2",3.33333333333333,4,17
166919,"1","38","1","1","1","1",6000,"2",172,64,"1","1","1","1","2","1","2",2,0,7,3,3.33333333333333,3,2.33333333333333,3.66666666666667,2,3,1,3,2,"2","2",10.6666666666667,1,18
166923,"1","38","2","1","1","0",1560,"4",170,45,"1","2","1","5","2","1","2",0,0,6,1.66666666666667,3,4,2,3,1.33333333333333,3,1,2.66666666666667,0,"1","2",0.666666666666667,1,16
166928,"1","38","2","2","3","0",2400,"2",167,55,"3","2","1","1","2","1","2",0,0,5,2,2,3.66666666666667,2.66666666666667,3.33333333333333,2.66666666666667,2,1,1,10,"2","2",7,2,16
167017,"2","38","2","1","1","2",1000,"3",164,52,"1","3","1","5","2","1","2",1,0,12,1,1,3.33333333333333,2,2.33333333333333,2.33333333333333,1.5,1,2.66666666666667,0,"2","2",0,2,16
167039,"2","38","1","1","0","1",1200,"2",158.8,46,"1","4","1","2","2","1","2",1,1,6,1.33333333333333,3,4,2.66666666666667,1.33333333333333,3,1,1,1.66666666666667,0,"2","2",0,1,16
14201,"1","10","2","1","3","1",4000,"2",172,82,"1","4","2","1","2","1","2",4,0,7,2,2.33333333333333,3,1.66666666666667,1,1.66666666666667,2.5,1,4,0,"1","2",6.66666666666667,1,19
14203,"2","10","2","2","1","0",5000,"2",161,65,"2","3","2","1","2","1","2",1,0,8,2,3,1.33333333333333,1.66666666666667,2,1,2,1,3.33333333333333,0,"2","2",0,1,15
14204,"1","10","2","2","2","1",3000,"2",183,105,"2","3","2","1","2","1","2",0,0,7,1.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,1,1.33333333333333,1.5,1,1,0,"2","2",2,1,19
14205,"2","10","2","2","2","2",5000,"2",162,60,"1","2","2","1","2","1","2",1,0,7,2.33333333333333,2.66666666666667,1,1,1,1.66666666666667,1,1,2.33333333333333,0,"1","2",0,1,15
14206,"1","10","2","3","3","2",5000,"2",183,105,"2","2","2","1","2","1","2",1,0,6,1,4,1.66666666666667,1.33333333333333,1,2,2.5,2,3,0,"2","2",0.333333333333333,0,19
14207,"1","10","3","2","3","0",15000,"2",170,65,"1","3","2","1","2","1","2",0,0,4,2.33333333333333,3.66666666666667,2.66666666666667,2,2.66666666666667,3.33333333333333,1,1,4,0,"2","2",2.33333333333333,0,19
14208,"1","10","2","2","1","0",5000,"2",183,70,"2","4","2","1","2","1","2",0,0,6,2.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,2.33333333333333,1.66666666666667,3,2,4,0,"2","2",0,1,19
14209,"1","10","2","1","1","0",6000,"2",180,65,"2","2","2","1","2","1","2",0,0,5,1.33333333333333,3,2,1.66666666666667,2,2.33333333333333,1,2,2.66666666666667,0,"2","2",0,2,19
14211,"1","10","3","2","1","0",9000,"2",178,78,"2","4","2","1","2","1","2",0,0,6,2,3.66666666666667,2.66666666666667,1.33333333333333,2.66666666666667,2.66666666666667,1.5,1,3.33333333333333,0,"2","2",4.66666666666667,0,19
14212,"2","10","2","1","2","0",7500,"2",153,48,"1","3","2","1","2","1","2",0,0,7,1,4,2,1.66666666666667,2,2,2,2,3.33333333333333,0,"2","2",0,0,19
14213,"1","10","2","2","1","0",7000,"2",173,65,"1","2","2","1","2","1","2",0,0,5,1,3.66666666666667,2.33333333333333,1.33333333333333,3,3,1,1,3.33333333333333,0,"2","2",10,0,19
14214,"2","10","2","2","1","1",2500,"2",162,57,"2","1","2","1","2","1","2",1,0,5,2.66666666666667,4,2,1.66666666666667,2.33333333333333,3.33333333333333,2.5,1.5,3,0,"1","2",2,4,19
14215,"2","10","2","1","1","1",2000,"2",158,44,"2","3","2","1","2","1","2",0,0,6,1.66666666666667,3.66666666666667,2.33333333333333,1.66666666666667,2.33333333333333,2.66666666666667,1,1,2,0,"1","1",2,0,19
14301,"1","10","1","1","0","1",800,"3",174,100,"3","2","2","2","2","1","2",0,0,6,1.33333333333333,3.66666666666667,1.66666666666667,1,1,3.33333333333333,2,1.5,2.66666666666667,0,"1","2",0,0,19
14302,"2","10","2","2","1","1",4000,"2",155,53,"2","2","2","1","2","2","2",0,0,6,2,3,2.66666666666667,2.66666666666667,2.33333333333333,3.33333333333333,1,1,1.66666666666667,0,"1","2",0,0,19
14303,"2","10","1","1","0","4",1000,"3",158,60,"3","4","2","3","2","1","2",0,0,7,2,3.66666666666667,2.66666666666667,3,3,2.33333333333333,1,1,3.66666666666667,1,"2","2",0.666666666666667,4,16
14305,"1","10","2","2","2","1",9250,"2",174,81,"1","2","2","1","2","1","2",0,0,4,2,3,2,2,2,2.33333333333333,2,1,2.66666666666667,0,"1","2",0,0,19
14306,"1","10","2","2","0","0",1500,"4",163,55,"2","3","2","2","2","1","2",2,0,9,2,3,3,2.33333333333333,2,2.66666666666667,2,2,3,0,"2","2",0,1,16
14307,"2","10","2","1","1","0",8000,"2",164,50,"2","4","2","1","2","1","2",0,0,3,2.33333333333333,4,2,1,1,3.33333333333333,3,1.5,2.66666666666667,0,"2","2",0,2,19
14308,"1","33","1","1","3","4",4000,"2",177,70,"1","1","2","1","2","1","2",1,0,6,2,3.33333333333333,3,1,2.33333333333333,2,1.5,2,2.66666666666667,0,"1","2",2.66666666666667,2,19
14309,"1","10","2","2","1","0",4800,"2",180,60,"1","1","2","1","2","1","2",0,0,7,1.33333333333333,4,2,2,1,3,2,1,3,0,"1","2",3.33333333333333,1,19
14310,"2","10","3","2","1","3",4000,"2",152,74,"2","2","2","1","2","2","2",2,0,7,2.33333333333333,4,2.66666666666667,2,2,3.66666666666667,2,1,2.33333333333333,0,"1","2",0,0,19
14311,"2","10","2","1","1","3",3000,"2",155,65,"3","3","2","4","2","1","2",0,0,9,1.66666666666667,4,2.66666666666667,1.66666666666667,1,2,1.5,3,1.66666666666667,0,"2","1",0,3,19
14313,"1","10","2","2","3","0",6000,"2",177,75,"1","3","2","1","2","1","2",1,0,6,2,3,1.33333333333333,1,1,2.33333333333333,2.5,1.5,3.66666666666667,0,"2","2",0,2,16
14314,"1","10","2","2","1","1",10000,"1",175,69,"3","3","2","1","2","1","2",0,0,6,2,3.66666666666667,1.66666666666667,1,1,2.33333333333333,1,1,4,0,"1","2",2,0,19
14315,"2","10","2","2","1","1",6000,"2",176,78,"1","2","2","1","2","1","2",0,0,4,2,4,2,1.66666666666667,2.66666666666667,3.33333333333333,1,1,2.66666666666667,0,"1","2",0.333333333333333,1,19
14316,"2","10","2","1","1","0",5000,"2",168,55,"2","2","2","1","2","1","2",0,0,5,2.33333333333333,3,2.33333333333333,1.33333333333333,2.33333333333333,2.66666666666667,2.5,1,3.33333333333333,0,"1","2",1,2,19
14317,"2","10","1","2","3","4",2600,"2",163,54,"1","1","2","1","2","1","2",0,0,5,4,4,1,1,1,1,1,1,2,0,"2","2",0,1,15
14318,"1","10","2","1","3","1",5000,"1",170,50,"2","3","2","1","2","1","2",0,0,5,3,3,3,2,2,2.66666666666667,2,2,2.33333333333333,0,"1","2",2,0,19
14319,"2","10","3","3","1","1",6000,"2",163,60,"1","2","2","1","2","1","2",2,0,8,2,3,1,1.33333333333333,1.66666666666667,2.66666666666667,1,1,2.66666666666667,0,"1","2",1.33333333333333,2,16
14320,"1","10","2","1","1","0",5000,"2",170,74,"1","1","2","1","2","1","2",0,0,5,1,3.66666666666667,1.33333333333333,1,1,3.33333333333333,3,1.5,2.66666666666667,0,"2","2",9.33333333333333,1,19
14321,"2","10","2","2","1","0",6000,"2",160,50,"2","3","2","1","2","1","2",0,0,5,2,3.33333333333333,1.66666666666667,2,2,2,2,1,2.33333333333333,0,"2","2",0,1,19
14322,"1","10","2","2","2","0",5000,"2",167,67,"3","1","2","1","2","2","2",2,0,7,2,2.66666666666667,1,1.66666666666667,2.66666666666667,2.66666666666667,2,2.5,3,0,"1","2",0,2,16
14324,"2","10","1","1","1","1",8000,"2",156,50,"1","2","2","1","2","1","2",0,0,5,2.66666666666667,3,3,2,2,3,3,1,1,0,"2","2",0,1,19
14326,"2","10","2","2","1","2",2000,"2",169,74,"2","3","2","4","2","2","2",5,0,4,1,4,2,2,1.33333333333333,3.33333333333333,1,2,2,0,"2","2",0,0,19
14328,"1","10","2","1","1","0",4000,"2",178,61,"1","2","2","2","2","1","2",0,0,5,1.66666666666667,3.66666666666667,2,1.33333333333333,1.33333333333333,2.33333333333333,1,1.5,2.66666666666667,0,"1","2",0,0,19
14329,"2","10","2","2","0","1",2750,"2",154,58,"2","4","2","2","2","1","2",0,0,4,2,2,2.33333333333333,1.66666666666667,3,2.66666666666667,1,1,2,1,"2","2",2.66666666666667,0,19
14330,"1","10","2","2","1","0",9000,"2",178,100,"2","3","2","4","2","1","2",7,0,7,1.66666666666667,3.66666666666667,1.66666666666667,1.33333333333333,3.66666666666667,2.33333333333333,1,2.5,2,0,"1","2",1.33333333333333,0,19
14331,"2","10","2","2","3","0",6500,"2",167,54,"2","3","2","1","2","1","2",0,0,5,1.66666666666667,3.66666666666667,1.33333333333333,1.33333333333333,1,1.66666666666667,1,2,3.66666666666667,0,"2","2",0,0,19
14401,"1","10","2","2","1","1",4000,"1",174,66,"1","2","2","1","2","1","2",0,0,6,1,4,1,1,1,1,1,1,3.33333333333333,0,"2","2",0,0,19
14402,"2","10","2","2","1","1",2400,"2",160,57,"2","3","2","1","2","1","2",1,0,6,1.66666666666667,3.33333333333333,2,2,1.66666666666667,2,1,1,3.33333333333333,0,"2","2",0,0,19
14403,"1","10","2","1","3","4",5000,"4",180,84,"2","3","2","1","2","2","2",0,0,5,1.66666666666667,3.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,1,1,3.33333333333333,0,"1","2",0,1,19
14404,"1","10","2","2","2","0",5000,"1",175,79,"4","2","2","1","2","1","2",0,0,3,2.66666666666667,2.66666666666667,3.33333333333333,1.33333333333333,1,2,2.5,1,3.33333333333333,0,"2","2",2.66666666666667,0,19
14405,"1","10","2","2","0","1",3600,"2",175,69,"2","3","2","2","2","1","1",0,0,6,2.33333333333333,3,2.66666666666667,1.66666666666667,1.66666666666667,1,2,1,2.66666666666667,0,"2","2",4.66666666666667,1,19
14406,"1","10","2","2","1","1",9000,"2",176,70,"1","3","2","1","2","1","2",0,0,6,2,3.66666666666667,2.33333333333333,1,1.66666666666667,2,2,2,1.33333333333333,0,"2","2",0,0,19
14408,"1","10","2","2","2","1",10000,"2",180,98,"2","3","2","1","2","1","2",0,0,7,2,3.33333333333333,2,2,2,2.66666666666667,1.5,2,2.33333333333333,0,"2","2",0,0,15
14410,"2","10","2","1","2","1",6000,"2",158,66,"2","2","2","1","2","1","2",0,0,5,1.66666666666667,4,2.33333333333333,2,2,2.66666666666667,1,2,4,0,"2","2",0,1,19
14411,"1","10","2","1","2","0",4800,"2",168,57,"1","2","2","1","2","1","2",6,0,7,2,3,2,1,1,1,2,2,3,0,"2","2",1.66666666666667,6,15
14414,"1","10","2","1","1","1",5000,"2",175,76,"2","3","2","1","2","2","2",0,0,7,2,2.66666666666667,3,2.33333333333333,2.33333333333333,2,2,1,3,0,"2","2",15,0,19
14415,"1","10","1","1","3","1",5400,"2",170,60,"2","2","2","1","2","1","2",10,0,5,2.66666666666667,4,3.33333333333333,1.33333333333333,1,1.66666666666667,1.5,1,2.33333333333333,2,"1","2",16.6666666666667,3,19
14416,"1","10","2","2","1","0",20000,"2",172,67,"1","2","2","1","2","1","2",1,0,5,2,3,3,2,2,2,2,1,2,0,"2","2",13.3333333333333,0,19
14417,"1","10","2","3","1","0",10000,"2",168,47,"3","3","2","1","2","1","2",4,0,8,1,3.66666666666667,2.66666666666667,1.66666666666667,1,2.33333333333333,2,1,1.66666666666667,0,"1","2",0,1,16
14418,"2","10","2","2","1","1",8000,"2",162,50,"1","2","2","4","2","1","2",2,0,5,2.66666666666667,4,1,1.33333333333333,1,1.66666666666667,1,1,2.33333333333333,0,"2","2",0,0,19
14419,"1","10","2","2","1","0",6000,"2",165,45,"2","2","2","1","2","1","2",2,0,6,1,1.66666666666667,2,1.66666666666667,2,2.66666666666667,3,2,1,0,"2","2",0,0,18
14420,"1","10","2","2","0","2",3000,"2",169,57,"1","2","2","5","2","2","2",0,0,6,2,3.33333333333333,3.66666666666667,2,2.33333333333333,2.66666666666667,1.5,1,2.66666666666667,0,"1","2",0,1,19
14421,"2","10","2","2","1","1",8000,"2",173,86,"1","3","2","1","2","1","2",1,0,7,2.66666666666667,1,2,2,2.66666666666667,2,1.5,1.5,2,0,"2","2",0,1,16
14423,"2","10","2","1","1","1",4000,"2",159,51,"1","2","2","1","2","1","2",0,0,7,2.33333333333333,2.66666666666667,2,2,2,2,1,1,3.66666666666667,0,"2","2",0,0,19
14424,"2","10","2","2","2","1",10000,"2",160,42,"1","4","2","1","2","1","2",5,0,5,1.33333333333333,3.33333333333333,2,1.66666666666667,2,3,2,1,3,0,"2","1",0,4,16
14425,"1","10","2","2","1","0",5000,"2",180,86,"1","2","2","4","2","1","2",2,0,6,2,3,2.33333333333333,2,2,2.33333333333333,2,2,2.66666666666667,0,"2","2",4.66666666666667,0,19
14426,"2","10","2","2","3","4",8000,"2",163,63,"1","3","2","1","2","1","2",0,0,6,1,3.66666666666667,1,1.33333333333333,1,3,1,2.5,3.33333333333333,0,"2","2",0.333333333333333,4,19
14427,"1","10","1","1","1","1",5000,"1",173,62,"2","3","2","4","2","1","2",0,0,7,1.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,1.66666666666667,2.33333333333333,1.5,1.5,3.66666666666667,0,"2","2",0,0,19
14428,"2","10","3","3","1","1",8000,"1",165,59,"2","2","2","1","2","1","2",0,0,5,2,4,2,1.66666666666667,2.33333333333333,2.66666666666667,2,1,1.66666666666667,0,"2","2",1.33333333333333,0,19
14429,"2","10","2","2","1","1",7000,"2",161,50,"2","2","2","1","2","1","2",1,0,5,2,4,1.66666666666667,1.66666666666667,2.33333333333333,2.66666666666667,2,1,1.66666666666667,0,"2","2",0,0,19
14430,"1","10","2","2","2","1",15000,"2",163,71,"2","2","2","1","2","1","2",0,0,8,2,3,3,2,2,2,3,3,2,0,"2","2",0.333333333333333,0,19
14431,"1","10","2","2","2","1",18000,"1",171,100,"1","3","2","1","2","1","2",0,0,6,2,3,1.66666666666667,2,1,2,1.5,1.5,3.33333333333333,0,"2","2",3.33333333333333,0,19
14432,"2","10","1","1","1","1",2000,"2",159,51,"2","3","2","1","2","2","2",1,0,7,1.66666666666667,3.33333333333333,2,2,1.66666666666667,2,1,1.5,3.66666666666667,0,"2","2",0,1,19
14433,"2","10","2","2","2","0",5000,"2",158,43,"2","3","2","1","2","1","2",0,0,7,1,4,1.33333333333333,1,1,2,1,1,3.66666666666667,0,"1","1",0,4,17
14501,"2","10","2","2","3","4",3600,"2",158,50,"1","4","2","4","2","1","2",0,0,4,2,3.66666666666667,2.33333333333333,2,2.66666666666667,3,1.5,1,2,0,"2","2",0,0,19
14502,"2","10","1","1","1","0",2400,"1",160,55,"3","2","2","1","2","1","2",0,0,7,2.66666666666667,4,3.66666666666667,2.33333333333333,1.66666666666667,3.66666666666667,2,1.5,1,0,"2","2",0,0,19
14504,"2","10","2","2","3","4",5000,"2",155,45,"1","1","2","4","2","1","2",0,0,6,1.66666666666667,4,1.66666666666667,1,2.33333333333333,3.33333333333333,1.5,1.5,2.33333333333333,0,"1","2",0,2,18
14505,"2","10","2","2","1","2",7000,"1",158,54,"2","3","2","1","2","1","2",1,0,4,3.33333333333333,3.33333333333333,3,1.66666666666667,2.33333333333333,3.33333333333333,2.5,1,1.33333333333333,0,"2","2",0.333333333333333,0,19
14507,"1","10","2","2","1","3",5000,"2",164,62,"2","2","2","1","2","1","2",2,0,6,1,3.33333333333333,2,1,1.33333333333333,2.66666666666667,2,1,2.33333333333333,0,"1","2",2.66666666666667,0,19
14510,"2","10","3","2","1","0",4800,"2",168,62,"2","3","2","1","2","1","2",1,0,3,2,3,2.33333333333333,2,3,2.66666666666667,1,1,2.33333333333333,0,"1","2",0,4,19
14512,"1","10","1","1","2","0",6000,"2",165,53,"1","2","2","1","2","1","2",0,0,7,2.33333333333333,3,2,2,2,2,1,1,2,0,"1","2",0,0,19
14514,"2","10","2","2","1","1",5000,"2",165,55,"2","2","2","1","2","1","2",1,0,6,2,3.33333333333333,2.33333333333333,2,3.33333333333333,3.66666666666667,2,2,3.33333333333333,0,"1","2",0,0,19
14515,"1","10","1","1","1","1",3000,"2",183,69,"1","2","2","1","2","1","2",0,0,6,3,3,2,2,2,2,2,2,3,0,"2","2",0,0,18
14516,"2","10","1","1","3","1",6000,"2",155,61,"1","4","2","1","2","1","2",0,0,3,2.66666666666667,2.66666666666667,2,1.66666666666667,2.33333333333333,2.66666666666667,2,2.5,3.33333333333333,0,"2","2",0,2,19
14517,"2","10","1","1","1","0",3000,"2",153,49,"2","3","2","1","2","1","2",0,0,5,2,4,2,2,2,2.33333333333333,1,1,2.33333333333333,0,"2","2",0,0,19
14518,"1","10","1","1","1","0",3000,"2",184,70,"2","4","2","1","2","2","2",0,0,4,2,4,3,1.66666666666667,1.33333333333333,3.66666666666667,2,2,3,0,"1","2",2.66666666666667,0,19
14523,"1","10","2","2","1","1",4666.66666666667,"2",191,95,"2","3","2","1","2","1","2",0,0,7,2,2.66666666666667,2.66666666666667,2,2.33333333333333,3,1,1,3,0,"1","2",1.66666666666667,0,18
14524,"2","10","2","2","1","1",12000,"2",156,42,"2","4","2","1","2","1","2",5,0,5,2,3.33333333333333,2,1.66666666666667,2,2.66666666666667,2,1.5,2.33333333333333,0,"1","2",2.33333333333333,1,18
14526,"2","10","2","1","2","2",4000,"2",153,46,"2","3","2","1","2","1","2",1,0,6,2,3.33333333333333,2,2.33333333333333,2.66666666666667,2.66666666666667,1,1.5,3,0,"2","2",1.66666666666667,2,19
14527,"1","10","2","2","2","0",5000,"2",172,56,"1","2","2","1","2","2","2",3,0,7,4,4,1,2.33333333333333,1.66666666666667,2,1,1,4,1,"2","2",2.33333333333333,0,15
